insee,nom,segment,source,region,dept
17142,Dompierre-sur-Mer,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
66189,Saleilles,littorale,littoral_Occitanie,Occitanie,66
06011,Beaulieu-sur-Mer,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
56169,Plouhinec,littorale,littoral_Bretagne,Bretagne,56
59641,Warhem,littorale,littoral_Hauts-de-France,Hauts-de-France,59
76270,Fontaine-la-Mallet,littorale,littoral_Normandie,Normandie,76
40209,Ondres,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,40
11379,Sigean,littorale,littoral_Occitanie,Occitanie,11
83119,Saint-Tropez,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,83
29130,Locmaria-Plouzané,littorale,littoral_Bretagne,Bretagne,29
62025,Ambleteuse,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14166,Colleville-Montgomery,littorale,littoral_Normandie,Normandie,14
64496,Saint-Pierre-d'Irube,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,64
34031,Bessan,littorale,littoral_Occitanie,Occitanie,34
06128,Saint-Paul-de-Vence,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
22389,Yffiniac,littorale,littoral_Bretagne,Bretagne,22
62448,Hesdin-l'Abbé,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14365,Lion-sur-Mer,littorale,littoral_Normandie,Normandie,14
17264,Nieul-sur-Mer,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
11170,Gruissan,littorale,littoral_Occitanie,Occitanie,11
83094,Le Plan-de-la-Tour,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,83
29076,Milizac-Guipronvel,littorale,littoral_Bretagne,Bretagne,29
59082,Bierne,littorale,littoral_Hauts-de-France,Hauts-de-France,59
14543,Rots,littorale,littoral_Normandie,Normandie,14
17414,Saint-Xandre,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
34101,Florensac,littorale,littoral_Occitanie,Occitanie,34
06150,La Turbie,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
56008,Baden,littorale,littoral_Bretagne,Bretagne,56
59576,Spycker,littorale,littoral_Hauts-de-France,Hauts-de-France,59
14566,Saint-Contest,littorale,littoral_Normandie,Normandie,14
17333,Saint-Georges-de-Didonne,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
66182,Sainte-Marie-la-Mer,littorale,littoral_Occitanie,Occitanie,66
83065,Gassin,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,83
35299,Saint-Méloir-des-Ondes,littorale,littoral_Bretagne,Bretagne,35
62908,La Capelle-lès-Boulogne,littorale,littoral_Hauts-de-France,Hauts-de-France,62
76026,Arques-la-Bataille,littorale,littoral_Normandie,Normandie,76
17407,Sainte-Soulle,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
66050,Claira,littorale,littoral_Occitanie,Occitanie,66
06057,L'Escarène,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
22171,Plaintel,littorale,littoral_Bretagne,Bretagne,22
59668,Zuydcoote,littorale,littoral_Hauts-de-France,Hauts-de-France,59
14587,Saint-Germain-la-Blanche-Herbe,littorale,littoral_Normandie,Normandie,14
17010,Angoulins,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
66016,Banyuls-sur-Mer,littorale,littoral_Occitanie,Occitanie,66
83053,Évenos,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,83
22081,Hillion,littorale,littoral_Bretagne,Bretagne,22
62031,Andres,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14066,Bernières-sur-Mer,littorale,littoral_Normandie,Normandie,14
17461,Vaux-sur-Mer,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
66227,Villeneuve-de-la-Raho,littorale,littoral_Occitanie,Occitanie,66
06091,Peille,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
29037,Combrit,littorale,littoral_Bretagne,Bretagne,29
59605,Uxem,littorale,littoral_Hauts-de-France,Hauts-de-France,59
50066,Jullouville,littorale,littoral_Normandie,Normandie,50
17380,Saint-Palais-sur-Mer,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
34324,Valras-Plage,littorale,littoral_Occitanie,Occitanie,34
06059,Èze,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
29216,Pluguffan,littorale,littoral_Bretagne,Bretagne,29
80635,Pont-Remy,littorale,littoral_Hauts-de-France,Hauts-de-France,80
14407,Mathieu,littorale,littoral_Normandie,Normandie,14
40296,Seignosse,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,40
34240,Saint-Aunès,littorale,littoral_Occitanie,Occitanie,34
83101,Ramatuelle,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,83
29170,Plomelin,littorale,littoral_Bretagne,Bretagne,29
62408,Hames-Boucres,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14409,Merville-Franceville-Plage,littorale,littoral_Normandie,Normandie,14
40036,Bénesse-Maremne,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,40
66148,Port-Vendres,littorale,littoral_Occitanie,Occitanie,66
06067,Gorbio,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
56179,Pont-Scorff,littorale,littoral_Bretagne,Bretagne,56
59110,Brouckerque,littorale,littoral_Hauts-de-France,Hauts-de-France,59
50087,Brix,littorale,littoral_Normandie,Normandie,50
40304,Soorts-Hossegor,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,40
11145,Fleury,littorale,littoral_Occitanie,Occitanie,11
06121,Saint-Jean-Cap-Ferrat,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
56231,Saint-Nolff,littorale,littoral_Bretagne,Bretagne,56
62360,Fréthun,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14349,Laize-Clinchamps,littorale,littoral_Normandie,Normandie,14
64038,Arcangues,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,64
66212,Torreilles,littorale,littoral_Occitanie,Occitanie,66
06138,Théoule-sur-Mer,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
22258,Quessoy,littorale,littoral_Bretagne,Bretagne,22
59579,Steene,littorale,littoral_Hauts-de-France,Hauts-de-France,59
14562,Saint-Aubin-sur-Mer,littorale,littoral_Normandie,Normandie,14
17409,Saint-Sulpice-de-Royan,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
66002,Alénya,littorale,littoral_Occitanie,Occitanie,66
06113,Sainte-Agnès,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
29006,Bénodet,littorale,littoral_Bretagne,Bretagne,29
62075,Baincthun,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14675,Soliers,littorale,littoral_Normandie,Normandie,14
40317,Tosse,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,40
34244,Saint-Brès,littorale,littoral_Occitanie,Occitanie,34
06035,Castellar,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
29011,Bohars,littorale,littoral_Bretagne,Bretagne,29
80406,Hallencourt,littorale,littoral_Hauts-de-France,Hauts-de-France,80
14610,Saint-Manvieu-Norrey,littorale,littoral_Normandie,Normandie,14
64100,Bassussarry,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,64
34135,Lespignan,littorale,littoral_Occitanie,Occitanie,34
06036,Castillon,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
29057,La Forêt-Fouesnant,littorale,littoral_Bretagne,Bretagne,29
80716,Saint-Riquier,littorale,littoral_Hauts-de-France,Hauts-de-France,80
14119,Cagny,littorale,littoral_Normandie,Normandie,14
17222,Marsilly,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
66224,Villelongue-de-la-Salanque,littorale,littoral_Occitanie,Occitanie,66
06142,Touët-de-l'Escarène,littorale,littoral_Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,06
29146,Melgven,littorale,littoral_Bretagne,Bretagne,29
62634,Offekerque,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14123,Cairon,littorale,littoral_Normandie,Normandie,14
17230,Meschers-sur-Gironde,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
34272,Saint-Just,littorale,littoral_Occitanie,Occitanie,34
29272,Saint-Yvi,littorale,littoral_Bretagne,Bretagne,29
62078,Balinghem,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14060,Bénouville,littorale,littoral_Normandie,Normandie,14
17064,Breuillet,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
11370,Salles-d'Aude,littorale,littoral_Occitanie,Occitanie,11
56137,Monterblanc,littorale,littoral_Bretagne,Bretagne,56
62474,Isques,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14287,Frénouville,littorale,littoral_Normandie,Normandie,14
17228,Médis,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
34209,Portiragnes,littorale,littoral_Occitanie,Occitanie,34
29161,Pleuven,littorale,littoral_Bretagne,Bretagne,29
59478,Quaëdypre,littorale,littoral_Hauts-de-France,Hauts-de-France,59
14530,Ranville,littorale,littoral_Normandie,Normandie,14
64558,Villefranque,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,64
66094,Latour-Bas-Elne,littorale,littoral_Occitanie,Occitanie,66
22182,Plélo,littorale,littoral_Bretagne,Bretagne,22
62393,Guemps,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14046,Bavent,littorale,littoral_Normandie,Normandie,14
17193,La Jarne,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
34127,Lansargues,littorale,littoral_Occitanie,Occitanie,34
29169,Plogonnec,littorale,littoral_Bretagne,Bretagne,29
80692,Sailly-Flibeaucourt,littorale,littoral_Hauts-de-France,Hauts-de-France,80
14354,Langrune-sur-Mer,littorale,littoral_Normandie,Normandie,14
17425,Semussac,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
34176,Mudaison,littorale,littoral_Occitanie,Occitanie,34
56130,Merlevenez,littorale,littoral_Bretagne,Bretagne,56
80009,Ailly-le-Haut-Clocher,littorale,littoral_Hauts-de-France,Hauts-de-France,80
14666,Sannerville,littorale,littoral_Normandie,Normandie,14
17391,Saint-Rogatien,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
66186,Saint-Nazaire,littorale,littoral_Occitanie,Occitanie,66
35263,Saint-Coulomb,littorale,littoral_Bretagne,Bretagne,35
59463,Pitgam,littorale,littoral_Hauts-de-France,Hauts-de-France,59
76349,Hautot-sur-Mer,littorale,littoral_Normandie,Normandie,76
17420,Salles-sur-Mer,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
34329,Vendres,littorale,littoral_Occitanie,Occitanie,34
29217,Pont-Aven,littorale,littoral_Bretagne,Bretagne,29
80260,Drucat,littorale,littoral_Hauts-de-France,Hauts-de-France,80
76545,Rouxmesnil-Bouteilles,littorale,littoral_Normandie,Normandie,76
64035,Arbonne,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,64
11441,Vinassan,littorale,littoral_Occitanie,Occitanie,11
35284,Saint-Jouan-des-Guérets,littorale,littoral_Bretagne,Bretagne,35
59570,Socx,littorale,littoral_Hauts-de-France,Hauts-de-France,59
14685,Thaon,littorale,littoral_Normandie,Normandie,14
17472,Villedoux,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
66059,Corneilla-del-Vercol,littorale,littoral_Occitanie,Occitanie,66
29060,Gouesnach,littorale,littoral_Bretagne,Bretagne,29
62889,Wierre-Effroy,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14125,Cambes-en-Plaine,littorale,littoral_Normandie,Normandie,14
40004,Angresse,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,40
66053,Collioure,littorale,littoral_Occitanie,Occitanie,66
56167,Plougoumelen,littorale,littoral_Bretagne,Bretagne,56
80512,Mareuil-Caubert,littorale,littoral_Hauts-de-France,Hauts-de-France,80
14556,Saint-André-sur-Orne,littorale,littoral_Normandie,Normandie,14
17153,Esnandes,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
34143,Loupian,littorale,littoral_Occitanie,Occitanie,34
56255,Treffléan,littorale,littoral_Bretagne,Bretagne,56
80779,Vauchelles-les-Quesnoy,littorale,littoral_Hauts-de-France,Hauts-de-France,80
76275,Fontenay,littorale,littoral_Normandie,Normandie,76
17376,Saint-Ouen-d'Aunis,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
66208,Théza,littorale,littoral_Occitanie,Occitanie,66
29173,Plonéis,littorale,littoral_Bretagne,Bretagne,29
62446,Hesdigneul-lès-Boulogne,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14454,Mouen,littorale,littoral_Normandie,Normandie,14
64009,Ahetze,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,64
34207,Pomérols,littorale,littoral_Occitanie,Occitanie,34
56132,Meucon,littorale,littoral_Bretagne,Bretagne,56
62751,Saint-Inglevert,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14030,Authie,littorale,littoral_Normandie,Normandie,14
40291,Saubion,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,40
34050,Candillargues,littorale,littoral_Occitanie,Occitanie,34
22372,Trémuson,littorale,littoral_Bretagne,Bretagne,22
62654,Peuplingues,littorale,littoral_Hauts-de-France,Hauts-de-France,62
50162,Digosville,littorale,littoral_Normandie,Normandie,50
40157,Lit-et-Mixe,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,40
11188,La Palme,littorale,littoral_Occitanie,Occitanie,11
29032,Clohars-Fouesnant,littorale,littoral_Bretagne,Bretagne,29
62769,Saint-Tricat,littorale,littoral_Hauts-de-France,Hauts-de-France,62
50599,Tollevast,littorale,littoral_Normandie,Normandie,50
40266,Saint-Julien-en-Born,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,40
11014,Armissan,littorale,littoral_Occitanie,Occitanie,11
22246,Pommeret,littorale,littoral_Bretagne,Bretagne,22
80163,Cambron,littorale,littoral_Hauts-de-France,Hauts-de-France,80
76167,Cauville-sur-Mer,littorale,littoral_Normandie,Normandie,76
40328,Vieux-Boucau-les-Bains,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,40
11295,Portel-des-Corbières,littorale,littoral_Occitanie,Occitanie,11
22307,Saint-Julien,littorale,littoral_Bretagne,Bretagne,22
62896,Wirwignes,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14254,Éterville,littorale,littoral_Normandie,Normandie,14
40155,Linxe,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,40
66048,Cerbère,littorale,littoral_Occitanie,Occitanie,66
35122,La Gouesnière,littorale,littoral_Bretagne,Bretagne,35
80446,Huppy,littorale,littoral_Hauts-de-France,Hauts-de-France,80
76414,Martin-Église,littorale,littoral_Normandie,Normandie,76
17311,Saint-Augustin,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
11285,Peyriac-de-Mer,littorale,littoral_Occitanie,Occitanie,11
56120,Locqueltas,littorale,littoral_Bretagne,Bretagne,56
62191,Caffiers,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14243,Équemauville,littorale,littoral_Normandie,Normandie,14
17109,Clavette,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
11322,Roquefort-des-Corbières,littorale,littoral_Occitanie,Occitanie,11
29066,Guengat,littorale,littoral_Bretagne,Bretagne,29
80578,Moyenneville,littorale,littoral_Hauts-de-France,Hauts-de-France,80
14266,Feuguerolles-Bully,littorale,littoral_Normandie,Normandie,14
17059,Bourgneuf,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
11086,Caves,littorale,littoral_Occitanie,Occitanie,11
56115,Locmaria-Grand-Champ,littorale,littoral_Bretagne,Bretagne,56
80444,Huchenneville,littorale,littoral_Hauts-de-France,Hauts-de-France,80
50209,Gonneville-Le Theil,littorale,littoral_Normandie,Normandie,50
17413,Saint-Vivien,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
11024,Bages,littorale,littoral_Occitanie,Occitanie,11
22094,Lancieux,littorale,littoral_Bretagne,Bretagne,22
59162,Crochte,littorale,littoral_Hauts-de-France,Hauts-de-France,59
50493,Saint-Jean-des-Champs,littorale,littoral_Normandie,Normandie,50
33544,Le Verdon-sur-Mer,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,33
34280,Saint-Nazaire-de-Pézan,littorale,littoral_Occitanie,Occitanie,34
22281,Saint-Carreuc,littorale,littoral_Bretagne,Bretagne,22
62056,Audresselles,littorale,littoral_Hauts-de-France,Hauts-de-France,62
76616,Saint-Martin-du-Manoir,littorale,littoral_Normandie,Normandie,76
64249,Guéthary,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,64
35181,Le Minihic-sur-Rance,littorale,littoral_Bretagne,Bretagne,35
62214,Carly,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14057,Bellengreville,littorale,littoral_Normandie,Normandie,14
64130,Biriatou,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,64
22287,Saint-Donan,littorale,littoral_Bretagne,Bretagne,22
80486,Long,littorale,littoral_Hauts-de-France,Hauts-de-France,80
14249,Esquay-Notre-Dame,littorale,littoral_Normandie,Normandie,14
17245,Montroy,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
29296,Tréméoc,littorale,littoral_Bretagne,Bretagne,29
80546,Miannay,littorale,littoral_Hauts-de-France,Hauts-de-France,80
50541,Saint-Planchers,littorale,littoral_Normandie,Normandie,50
17151,L'Éguille,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
22144,La Méaugon,littorale,littoral_Bretagne,Bretagne,22
62156,Bonningues-lès-Calais,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14009,Amfreville,littorale,littoral_Normandie,Normandie,14
40108,Gastes,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,40
22234,Plouvara,littorale,littoral_Bretagne,Bretagne,22
80171,Caours,littorale,littoral_Hauts-de-France,Hauts-de-France,80
14328,Hérouvillette,littorale,littoral_Normandie,Normandie,14
17247,Mornac-sur-Seudre,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
22188,Plerneuf,littorale,littoral_Bretagne,Bretagne,22
80422,Hautvillers-Ouville,littorale,littoral_Hauts-de-France,Hauts-de-France,80
50294,Martinvast,littorale,littoral_Normandie,Normandie,50
17097,Le Chay,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,17
22103,Langrolay-sur-Rance,littorale,littoral_Bretagne,Bretagne,22
62105,Belle-et-Houllefort,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14014,Colomby-Anguerny,littorale,littoral_Normandie,Normandie,14
40213,Orx,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,40
35255,Saint-Benoît-des-Ondes,littorale,littoral_Bretagne,Bretagne,35
80654,Quesnoy-le-Montant,littorale,littoral_Hauts-de-France,Hauts-de-France,80
50085,Bricqueville-sur-Mer,littorale,littoral_Normandie,Normandie,50
40322,Uza,littorale,littoral_Nouvelle-Aquitaine,Nouvelle-Aquitaine,40
22356,Trégomeur,littorale,littoral_Bretagne,Bretagne,22
80149,Buigny-Saint-Maclou,littorale,littoral_Hauts-de-France,Hauts-de-France,80
50149,Couville,littorale,littoral_Normandie,Normandie,50
56205,Saint-Armel,littorale,littoral_Bretagne,Bretagne,56
62237,Conteville-lès-Boulogne,littorale,littoral_Hauts-de-France,Hauts-de-France,62
76534,Rolleville,littorale,littoral_Normandie,Normandie,76
56084,Le Hézo,littorale,littoral_Bretagne,Bretagne,56
80268,Épagne-Épagnette,littorale,littoral_Hauts-de-France,Hauts-de-France,80
76565,Saint-Aubin-sur-Scie,littorale,littoral_Normandie,Normandie,76
29238,Roscanvel,littorale,littoral_Bretagne,Bretagne,29
80078,Bellancourt,littorale,littoral_Hauts-de-France,Hauts-de-France,80
76707,Tourville-sur-Arques,littorale,littoral_Normandie,Normandie,76
22368,Tréméreuc,littorale,littoral_Bretagne,Bretagne,22
62657,Pihen-lès-Guînes,littorale,littoral_Hauts-de-France,Hauts-de-France,62
50647,Yquelon,littorale,littoral_Normandie,Normandie,50
56087,Île-aux-Moines,littorale,littoral_Bretagne,Bretagne,56
80076,Béhen,littorale,littoral_Hauts-de-France,Hauts-de-France,80
14707,Tourville-sur-Odon,littorale,littoral_Normandie,Normandie,14
56088,Île-d'Arz,littorale,littoral_Bretagne,Bretagne,56
80328,Fontaine-sur-Somme,littorale,littoral_Hauts-de-France,Hauts-de-France,80
14558,Saint-Aubin-d'Arquenay,littorale,littoral_Normandie,Normandie,14
80282,Érondelle,littorale,littoral_Hauts-de-France,Hauts-de-France,80
14197,Cresserons,littorale,littoral_Normandie,Normandie,14
80385,Grand-Laviers,littorale,littoral_Hauts-de-France,Hauts-de-France,80
14006,Amayé-sur-Orne,littorale,littoral_Normandie,Normandie,14
62125,Beuvrequen,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14044,Basly,littorale,littoral_Normandie,Normandie,14
62104,Bellebrune,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14042,Baron-sur-Odon,littorale,littoral_Normandie,Normandie,14
80609,Oneux,littorale,littoral_Hauts-de-France,Hauts-de-France,80
50594,Teurthéville-Hague,littorale,littoral_Normandie,Normandie,50
62653,Pernes-lès-Boulogne,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14396,Maltot,littorale,littoral_Normandie,Normandie,14
62089,Bazinghen,littorale,littoral_Hauts-de-France,Hauts-de-France,62
50077,Bretteville,littorale,littoral_Normandie,Normandie,50
62281,Echinghen,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14724,Varaville,littorale,littoral_Normandie,Normandie,14
80262,Eaucourt-sur-Somme,littorale,littoral_Hauts-de-France,Hauts-de-France,80
76720,Varengeville-sur-Mer,littorale,littoral_Normandie,Normandie,76
80251,Doudelainville,littorale,littoral_Hauts-de-France,Hauts-de-France,80
14288,Le Fresne-Camilly,littorale,littoral_Normandie,Normandie,14
80588,Neufmoulin,littorale,littoral_Hauts-de-France,Hauts-de-France,80
50252,Hudimesnil,littorale,littoral_Normandie,Normandie,50
80548,Millencourt-en-Ponthieu,littorale,littoral_Hauts-de-France,Hauts-de-France,80
50230,Hardinvast,littorale,littoral_Normandie,Normandie,50
80250,Domvast,littorale,littoral_Hauts-de-France,Hauts-de-France,80
50567,Saussemesnil,littorale,littoral_Normandie,Normandie,50
80476,Liercourt,littorale,littoral_Hauts-de-France,Hauts-de-France,80
50143,Coudeville-sur-Mer,littorale,littoral_Normandie,Normandie,50
80763,Le Titre,littorale,littoral_Hauts-de-France,Hauts-de-France,80
76324,Grèges,littorale,littoral_Normandie,Normandie,76
80691,Saigneville,littorale,littoral_Hauts-de-France,Hauts-de-France,80
76562,Saint-Aubin-le-Cauf,littorale,littoral_Normandie,Normandie,76
80462,Lamotte-Buleux,littorale,littoral_Hauts-de-France,Hauts-de-France,80
50575,Sideville,littorale,littoral_Normandie,Normandie,50
80167,Canchy,littorale,littoral_Hauts-de-France,Hauts-de-France,80
14758,Villons-les-Buissons,littorale,littoral_Normandie,Normandie,14
80147,Buigny-l'Abbé,littorale,littoral_Hauts-de-France,Hauts-de-France,80
14246,Escoville,littorale,littoral_Normandie,Normandie,14
62679,Questrecques,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14015,Anisy,littorale,littoral_Normandie,Normandie,14
80590,Neuilly-l'Hôpital,littorale,littoral_Hauts-de-France,Hauts-de-France,80
50081,Bréville-sur-Mer,littorale,littoral_Normandie,Normandie,50
62546,Maninghen-Henne,littorale,littoral_Hauts-de-France,Hauts-de-France,62
50643,Virandeville,littorale,littoral_Normandie,Normandie,50
80331,Forest-l'Abbaye,littorale,littoral_Hauts-de-France,Hauts-de-France,80
50102,Carolles,littorale,littoral_Normandie,Normandie,50
80155,Bussus-lès-Yaucourt,littorale,littoral_Hauts-de-France,Hauts-de-France,80
50305,Le Mesnil-au-Val,littorale,littoral_Normandie,Normandie,50
80764,Tœufles,littorale,littoral_Hauts-de-France,Hauts-de-France,80
14747,Vieux,littorale,littoral_Normandie,Normandie,14
62615,Nielles-lès-Calais,littorale,littoral_Hauts-de-France,Hauts-de-France,62
76036,Auppegard,littorale,littoral_Normandie,Normandie,76
80637,Port-le-Grand,littorale,littoral_Hauts-de-France,Hauts-de-France,80
76690,Thil-Manneville,littorale,littoral_Normandie,Normandie,76
80374,Gapennes,littorale,littoral_Hauts-de-France,Hauts-de-France,80
14106,Bréville-les-Monts,littorale,littoral_Normandie,Normandie,14
62636,Offrethun,littorale,littoral_Hauts-de-France,Hauts-de-France,62
50382,Nouainville,littorale,littoral_Normandie,Normandie,50
62867,Wacquinghen,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14237,Émiéville,littorale,littoral_Normandie,Normandie,14
80051,Bailleul,littorale,littoral_Hauts-de-France,Hauts-de-France,80
50540,Saint-Pierre-Langers,littorale,littoral_Normandie,Normandie,50
80135,Bray-lès-Mareuil,littorale,littoral_Hauts-de-France,Hauts-de-France,80
76008,Ancourt,littorale,littoral_Normandie,Normandie,76
80006,Agenvillers,littorale,littoral_Hauts-de-France,Hauts-de-France,80
14297,Gavrus,littorale,littoral_Normandie,Normandie,14
80836,Yonval,littorale,littoral_Hauts-de-France,Hauts-de-France,80
50519,Saint-Martin-le-Gréard,littorale,littoral_Normandie,Normandie,50
80736,Sorel-en-Vimeu,littorale,littoral_Hauts-de-France,Hauts-de-France,80
14755,Villerville,littorale,littoral_Normandie,Normandie,14
62444,Hervelinghen,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14542,Rosel,littorale,littoral_Normandie,Normandie,14
80200,Cocquerel,littorale,littoral_Hauts-de-France,Hauts-de-France,80
50277,Longueville,littorale,littoral_Normandie,Normandie,50
62307,Escalles,littorale,littoral_Hauts-de-France,Hauts-de-France,62
14495,Périers-sur-le-Dan,littorale,littoral_Normandie,Normandie,14
80161,Cahon,littorale,littoral_Hauts-de-France,Hauts-de-France,80
14438,Mondrainville,littorale,littoral_Normandie,Normandie,14
80388,Grébault-Mesnil,littorale,littoral_Hauts-de-France,Hauts-de-France,80
14034,Avenay,littorale,littoral_Normandie,Normandie,14
80344,Francières,littorale,littoral_Hauts-de-France,Hauts-de-France,80
14499,Petiville,littorale,littoral_Normandie,Normandie,14
80482,Limeux,littorale,littoral_Hauts-de-France,Hauts-de-France,80
76173,La Chaussée,littorale,littoral_Normandie,Normandie,76
80280,Ercourt,littorale,littoral_Hauts-de-France,Hauts-de-France,80
76515,Quiberville-sur-Mer,littorale,littoral_Normandie,Normandie,76
80372,Frucourt,littorale,littoral_Hauts-de-France,Hauts-de-France,80
